g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10,cut
10306,21008,95,115,101,101,95,9999999
10306,10307,6,95,105,9,9,6
10306,20605,97,109,101,111,97,9999999
10306,21003,95,115,111,105,95,9999999
10306,20102,83,109,105,101,83,9999999
10306,10109,4,87,99,13,13,4
10306,10301,6,79,109,17,17,6
10306,10804,11,90,106,14,14,11
10306,10402,7,92,114,24,22,7
10306,10106,4,93,103,17,15,4
10306,20802,94,114,110,104,94,9999999
10306,20209,80,108,106,96,80,9999999
10306,20708,85,105,103,97,85,9999999
10306,20408,77,109,113,77,81,9999999
10306,10505,8,88,106,32,24,8
10306,20800,93,113,103,101,93,9999999
10306,20904,94,110,106,98,94,9999999
10306,10507,6,94,106,6,6,8
10306,10105,4,46,102,4,4,4
10306,20902,80,108,104,104,80,9999999
10306,10302,6,101,105,17,17,6
10306,10107,4,90,94,14,12,4
10306,20105,83,111,103,95,83,9999999
10306,10504,8,80,108,8,8,8
10306,20306,86,106,100,100,86,9999999
10306,10900,12,76,112,52,54,12
10306,10709,10,95,113,91,91,10
10306,20205,85,111,105,101,85,9999999
10306,10901,12,98,104,66,58,12
10306,10902,12,97,105,25,13,12
10306,10702,10,100,96,56,44,10
10306,10904,12,99,103,25,19,12
10306,10807,11,97,109,31,29,11
10306,20101,87,111,109,97,87,9999999
10306,10408,4,88,102,4,12,7
10306,20104,84,102,106,96,84,9999999
10306,10605,9,91,113,37,25,9
10306,20202,81,105,101,97,81,9999999
10306,10201,5,94,106,16,14,5
10306,20507,85,107,105,97,85,9999999
10306,10206,5,79,99,27,25,5
10306,20305,82,102,104,96,82,9999999
10306,20201,86,110,102,100,86,9999999
10306,20405,80,114,108,90,80,9999999
10306,20406,80,106,104,100,80,9999999
10306,10801,11,97,99,21,17,11
10306,10708,10,105,113,19,19,10
10306,10909,12,94,114,60,46,12
10306,10400,7,89,103,29,29,7
10306,20604,81,111,101,95,81,9999999
10306,20701,88,110,106,104,88,9999999
10306,10203,5,74,102,40,34,5
10306,20200,78,110,96,100,78,9999999
10306,20400,81,103,107,105,81,9999999
10306,20703,87,109,107,103,87,9999999
10306,11006,13,110,110,32,30,13
10306,10207,3,93,99,3,3,5
10306,10103,4,73,105,51,41,4
10306,20905,87,109,109,103,87,9999999
10306,20204,88,112,106,100,88,9999999
10306,10802,11,86,100,16,12,11
10306,10600,9,104,106,66,60,9
10306,10305,6,94,94,32,30,6
10306,10407,7,92,98,12,12,7
10306,20606,88,110,114,96,88,9999999
10306,20704,81,111,109,99,81,9999999
10306,10700,10,101,117,11,11,10
10306,20808,87,113,113,101,87,9999999
10306,20304,86,108,102,98,86,9999999
10306,10409,7,60,110,16,14,7
10306,20307,85,107,107,97,85,9999999
10306,20309,95,111,111,103,95,9999999
10306,20206,90,110,108,96,90,9999999
10306,10906,12,71,109,19,19,12
10306,10309,4,94,102,4,4,6
10306,21004,87,113,119,109,87,9999999
10306,10603,9,77,109,91,103,9
10306,21002,83,107,111,99,83,9999999
10306,20208,79,111,107,105,79,9999999
10306,10202,5,76,106,50,50,5
10306,20601,84,106,106,104,84,9999999
10306,10905,12,89,109,43,39,12
10306,20109,82,108,102,84,82,9999999
10306,11004,13,88,108,34,26,13
10306,10604,9,83,99,15,13,9
10306,20705,85,111,103,95,85,9999999
10306,20404,82,114,108,96,82,9999999
10102,11002,9,71,109,9,9,11
10102,11000,11,95,103,29,31,11
10102,11001,11,86,106,36,30,11
10102,10509,6,84,106,44,40,6
10102,2,81,107,107,93,81,9999999
10102,10100,2,50,110,2,2,2
10102,21006,79,95,107,107,79,9999999
10102,20806,83,99,107,93,83,9999999
10102,20501,88,106,106,88,88,9999999
10102,20908,86,112,114,104,86,9999999
10102,10304,4,91,105,25,21,4
10102,10707,8,94,108,18,16,8
10102,20608,85,107,105,99,85,9999999
10102,10300,4,76,102,4,4,4
10102,20506,95,103,105,95,95,9999999
10102,10209,3,67,109,19,17,3
10102,10104,2,83,107,45,41,2
10102,20707,69,111,107,71,69,9999999
10102,10108,2,91,105,87,79,2
10102,20700,85,97,105,93,85,9999999
10102,20600,87,109,107,87,87,9999999
10102,21000,84,108,102,102,84,9999999
10102,20709,89,107,107,89,93,9999999
10102,20505,92,110,108,92,96,9999999
10102,20108,81,107,105,93,81,9999999
10102,10601,7,71,107,85,83,7
10102,10404,5,104,106,12,12,5
10102,20303,87,99,107,93,87,9999999
10102,20502,83,105,107,97,83,9999999
10102,20702,91,101,105,101,91,9999999
10102,20107,85,107,105,93,85,9999999
10102,20602,80,104,106,94,80,9999999
10102,20807,91,107,103,99,91,9999999
10102,20203,85,105,107,95,85,9999999
10102,20900,95,115,105,103,95,9999999
10102,1,1,41,107,1,1,1
10102,20607,91,109,105,91,99,9999999
10102,20500,84,106,102,106,84,9999999
10102,10607,7,97,105,41,37,7
10102,10809,9,96,104,54,58,9
10102,10508,6,58,108,14,14,6
10102,20100,80,108,106,96,80,9999999
10102,21005,80,108,102,80,80,9999999
10102,10803,9,85,109,85,85,9
10102,10101,2,61,109,13,11,2
10102,20903,86,108,106,86,92,9999999
10102,20804,81,105,109,101,81,9999999
10102,20302,83,103,105,97,83,9999999
10102,10200,3,50,110,16,14,3
10102,10706,8,100,100,28,28,8
10102,20809,84,104,108,94,84,9999999
10102,20706,81,113,111,81,87,9999999
10102,10701,8,102,112,52,56,8
10102,10306,4,100,106,8,8,4
10102,10102,0,0,108,0,0,0
10102,10205,3,91,109,49,43,3
10102,20508,87,103,105,95,87,9999999
10102,21001,83,109,103,83,83,9999999
10102,10808,9,115,101,95,87,9
10102,20909,77,101,111,83,77,9999999
10102,20603,84,108,102,84,84,9999999
10102,20301,80,106,108,94,80,9999999
10102,20907,69,111,109,71,69,9999999
10102,10602,7,90,108,12,10,7
10102,20300,91,113,101,95,91,9999999
10102,10608,7,102,104,10,10,7
10102,10609,7,98,110,10,8,7
10102,10401,5,90,98,28,24,5
10102,10500,6,103,107,47,43,6
10102,10208,3,97,109,17,17,3
10102,11007,11,92,104,36,36,11
10102,10303,4,88,96,4,4,4
10102,20805,79,115,109,99,79,9999999
10102,10606,7,91,109,93,87,7
10102,10501,6,97,101,77,77,6
10102,10903,10,87,103,27,27,10
10102,10405,5,82,98,22,18,5
10102,20906,84,104,112,100,84,9999999
10102,11003,11,71,105,13,11,11
10102,20403,84,100,104,106,84,9999999
10102,20509,80,112,108,98,80,9999999
10102,21007,82,108,108,104,82,9999999
10102,10805,9,94,104,36,12,9
10102,20503,92,108,98,98,92,9999999
10102,11005,11,85,115,23,21,11
10102,10907,10,77,111,27,23,10
10102,20308,87,109,103,95,87,9999999
10102,10800,9,94,104,42,46,9
10102,20409,77,111,105,97,77,9999999
10102,10502,6,99,101,17,15,6
10102,20407,80,104,108,80,86,9999999
10102,20106,83,101,105,95,83,9999999
10102,10406,5,93,111,43,43,5
10102,10705,8,73,109,25,25,8
10102,11008,11,91,113,33,31,11
10102,20609,90,112,102,94,90,9999999
10102,20207,78,106,106,96,78,9999999
10102,10503,6,77,105,7,7,6
10102,20401,82,110,108,108,82,9999999
10102,20901,91,111,107,95,91,9999999
10102,10308,4,94,104,4,4,4
10102,20103,81,109,99,91,81,9999999
10102,10506,6,96,108,16,16,6
10102,10806,9,103,107,13,13,9
10102,10403,5,84,106,42,44,5
10102,20402,85,109,103,105,85,9999999
10102,10703,8,92,106,56,46,8
10102,10908,10,98,108,44,38,10
10102,10204,3,98,98,68,72,3
10102,20504,82,110,104,96,82,9999999
10102,20803,92,100,108,96,92,9999999
10102,10704,8,97,105,11,11,8
10102,20801,79,107,109,103,79,9999999
10102,21008,93,113,109,99,93,9999999
10102,10307,4,49,107,7,7,4
10102,20605,99,105,109,109,99,9999999
10102,21003,93,109,111,103,93,9999999
10102,20102,81,101,105,95,81,9999999
10102,10109,2,65,107,11,11,2
10102,10301,4,99,101,15,15,4
10102,10804,9,88,106,14,14,9
10102,10402,5,92,114,26,22,5
10102,10106,2,53,107,15,13,2
10102,20802,94,112,106,100,94,9999999
10102,20209,82,108,108,94,82,9999999
10102,20708,83,107,111,95,83,9999999
10102,20408,75,103,109,75,81,9999999
10102,10505,6,82,104,24,26,6
10102,20800,95,103,99,99,95,9999999
10102,20904,92,98,104,96,92,9999999
10102,10507,6,84,100,14,14,6
10102,10105,2,88,108,2,2,2
10102,20902,78,106,106,102,78,9999999
10102,10302,4,89,107,15,15,4
10102,10107,2,64,110,22,18,2
10102,20105,79,109,105,93,79,9999999
10102,10504,6,98,104,18,10,6
10102,20306,84,106,104,96,84,9999999
10102,10900,10,80,106,50,52,10
10102,10709,8,91,103,89,89,8
10102,20205,87,109,107,99,87,9999999
10102,10901,10,102,106,54,56,10
10102,10902,10,95,101,23,15,10
10102,10702,8,98,104,54,44,8
10102,10904,10,95,105,25,21,10
10102,10807,9,97,109,31,29,9
10102,20101,85,103,105,95,85,9999999
10102,10408,2,56,110,2,10,5
10102,20104,82,100,104,94,82,9999999
10102,10605,7,97,107,33,27,7
10102,20202,83,107,107,95,83,9999999
10102,10201,3,66,106,18,16,3
10102,20507,89,103,107,95,89,9999999
10102,10206,3,79,111,27,23,3
10102,20305,84,108,106,98,84,9999999
10102,20201,82,108,100,98,82,9999999
10102,20405,82,108,102,92,82,9999999
10102,20406,78,106,104,92,78,9999999
10102,10801,9,83,113,15,15,9
10102,10708,8,89,115,17,17,8
10102,10909,10,96,98,58,52,10
10102,10400,5,97,107,29,29,5
10102,20604,77,109,101,93,77,9999999
10102,20701,90,108,100,106,90,9999999
10102,10203,3,82,106,38,32,3
10102,20200,82,108,108,98,82,9999999
10102,20400,77,109,105,107,77,9999999
10102,20703,87,115,109,101,87,9999999
10102,11006,11,90,100,30,30,11
10102,10207,3,61,109,3,3,3
10102,10103,2,91,103,47,43,2
10102,20905,87,111,111,99,87,9999999
10102,20204,86,108,104,98,86,9999999
10102,10802,9,92,104,16,12,9
10102,10600,7,102,104,64,58,7
10102,10305,4,76,110,26,24,4
10102,10407,5,76,114,10,10,5
10102,20606,80,102,108,94,80,9999999
10102,20704,79,111,103,89,79,9999999
10102,10700,8,99,107,11,11,8
10102,20808,85,115,117,101,85,9999999
10102,20304,84,104,108,96,84,9999999
10102,10409,5,86,104,22,20,5
10102,20307,85,109,107,95,85,9999999
10102,20309,97,109,105,101,97,9999999
10102,20206,90,106,102,94,90,9999999
10102,10906,10,71,107,17,17,10
10102,10309,4,68,108,10,10,4
10102,21004,89,113,113,107,89,9999999
10102,10603,7,99,109,89,101,7
10102,21002,89,107,111,101,89,9999999
10102,20208,81,103,109,103,81,9999999
10102,10202,3,92,104,46,46,3
10102,20601,82,112,100,102,82,9999999
10102,10905,10,89,109,43,41,10
10102,20109,80,102,110,80,88,9999999
10102,11004,11,94,104,32,26,11
10102,10604,7,93,103,25,13,7
10102,20705,85,103,111,99,85,9999999
10102,20404,82,108,102,94,82,9999999
10205,11002,12,88,102,52,42,12
10205,11000,12,80,120,44,46,12
10205,11001,12,87,111,43,43,12
10205,10509,7,37,105,13,13,7
10205,2,80,102,102,92,80,9999999
10205,10100,3,81,105,45,35,3
10205,21006,80,100,98,106,80,9999999
10205,20806,84,94,96,84,88,9999999
10205,20501,89,109,115,93,89,9999999
10205,20908,85,119,117,105,85,9999999
10205,10304,5,104,102,50,36,5
10205,10707,7,89,107,33,7,9
10205,20608,74,104,106,96,74,9999999
10205,10300,5,59,107,47,35,5
10205,20506,82,98,104,86,82,9999999
10205,10209,4,58,90,46,36,4
10205,10104,3,28,106,4,4,3
10205,20707,64,100,102,68,64,9999999
10205,10108,3,44,98,76,76,3
10205,20700,78,106,112,90,78,9999999
10205,20600,80,100,106,96,80,9999999
10205,21000,81,109,107,97,81,9999999
10205,20709,78,102,102,88,78,9999999
10205,20505,79,101,103,85,79,9999999
10205,20108,80,106,100,92,80,9999999
10205,10601,8,90,96,82,78,8
10205,10404,6,87,101,49,41,6
10205,20303,74,104,100,88,74,9999999
10205,20502,78,106,106,86,78,9999999
10205,20702,76,116,110,92,76,9999999
10205,20107,80,100,98,92,80,9999999
10205,20602,81,97,103,93,81,9999999
10205,20807,74,100,108,88,74,9999999
10205,20203,82,108,110,90,82,9999999
10205,20900,78,106,96,92,78,9999999
10205,1,2,32,104,44,32,2
10205,20607,82,100,102,90,82,9999999
10205,20500,83,105,99,89,83,9999999
10205,10607,8,82,108,46,40,8
10205,10809,10,89,103,15,15,10
10205,10508,7,81,99,49,37,7
10205,20100,83,101,105,93,83,9999999
10205,21005,85,99,109,89,85,9999999
10205,10803,10,88,104,82,82,10
10205,10101,3,76,100,36,28,3
10205,20903,87,109,107,101,87,9999999
10205,20804,76,98,98,90,76,9999999
10205,20302,74,104,106,84,74,9999999
10205,10200,4,79,103,45,29,4
10205,10706,9,85,93,47,47,9
10205,20809,77,113,111,83,77,9999999
10205,20706,74,110,114,90,74,9999999
10205,10701,9,95,95,23,23,9
10205,10306,5,41,105,45,35,5
10205,10102,3,91,109,45,33,3
10205,10205,0,0,104,0,0,0
10205,20508,80,100,104,92,80,9999999
10205,21001,82,104,108,96,82,9999999
10205,10808,10,112,104,80,80,10
10205,20909,80,110,110,84,80,9999999
10205,20603,79,101,95,91,79,9999999
10205,20301,81,101,109,93,81,9999999
10205,20907,74,104,104,74,82,9999999
10205,10602,8,77,99,47,35,8
10205,20300,84,104,106,90,84,9999999
10205,10608,8,89,107,43,37,8
10205,10609,8,91,111,41,41,8
10205,10401,6,69,101,49,37,6
10205,10500,7,84,102,46,44,7
10205,10208,4,72,106,46,46,4
10205,11007,12,73,103,47,55,12
10205,10303,5,57,113,43,45,5
10205,20805,82,104,112,98,82,9999999
10205,10606,8,86,106,82,80,8
10205,10501,7,62,106,82,74,7
10205,10903,11,94,104,58,50,11
10205,10405,6,99,91,47,49,6
10205,20906,77,103,93,91,77,9999999
10205,11003,12,96,110,50,38,12
10205,20403,81,99,95,87,81,9999999
10205,20509,81,105,113,97,81,9999999
10205,21007,83,109,103,91,83,9999999
10205,10805,10,81,95,45,47,10
10205,20503,75,105,105,87,75,9999999
10205,11005,12,96,116,56,40,12
10205,10907,11,88,104,48,40,11
10205,20308,76,98,104,90,76,9999999
10205,10800,10,83,111,37,37,10
10205,20409,84,104,94,96,84,9999999
10205,10502,7,56,104,44,36,7
10205,20407,75,91,107,77,75,9999999
10205,20106,76,98,104,82,76,9999999
10205,10406,6,88,102,36,44,6
10205,10705,9,60,96,50,40,9
10205,11008,12,96,102,54,48,12
10205,20609,83,103,105,89,83,9999999
10205,20207,75,95,105,93,75,9999999
10205,10503,7,76,100,48,40,7
10205,20401,85,103,103,91,85,9999999
10205,20901,84,106,112,84,86,9999999
10205,10308,5,71,111,43,33,5
10205,20103,80,106,104,86,80,9999999
10205,10506,7,87,105,57,45,7
10205,10806,10,104,110,54,54,10
10205,10403,5,35,107,5,9,6
10205,20402,74,106,102,92,74,9999999
10205,10703,9,89,97,33,33,9
10205,10908,11,93,107,43,43,11
10205,10204,4,91,95,55,41,4
10205,20504,75,109,109,91,75,9999999
10205,20803,83,95,105,87,83,9999999
10205,10704,9,84,106,46,48,9
10205,20801,88,108,106,88,90,9999999
10205,21008,88,100,92,92,88,9999999
10205,10307,5,32,104,46,34,5
10205,20605,84,108,106,98,84,9999999
10205,21003,84,100,118,92,84,9999999
10205,20102,80,100,98,92,80,9999999
10205,10109,3,74,102,46,38,3
10205,10301,5,86,90,52,32,5
10205,10804,10,91,111,49,41,10
10205,10402,6,77,105,47,47,6
10205,10106,3,82,98,50,28,3
10205,20802,85,111,111,85,87,9999999
10205,20209,83,99,101,91,83,9999999
10205,20708,82,106,96,88,82,9999999
10205,20408,82,98,110,92,82,9999999
10205,10505,7,85,85,49,49,7
10205,20800,84,102,102,84,84,9999999
10205,20904,79,109,107,101,79,9999999
10205,10507,7,67,107,49,35,7
10205,10105,3,23,111,43,31,3
10205,20902,81,109,103,89,81,9999999
10205,10302,5,92,102,46,46,5
10205,10107,3,69,105,49,33,3
10205,20105,76,102,100,94,76,9999999
10205,10504,7,77,111,47,37,7
10205,20306,81,97,105,95,81,9999999
10205,10900,11,91,99,43,29,11
10205,10709,9,86,94,74,72,9
10205,20205,82,104,110,94,82,9999999
10205,10901,11,87,115,11,11,11
10205,10902,11,90,94,60,60,11
10205,10702,9,97,109,17,21,9
10205,10904,11,96,94,58,50,11
10205,10807,10,94,98,52,44,10
10205,20101,74,100,102,102,74,9999999
10205,10408,6,61,105,43,31,6
10205,20104,79,107,105,93,79,9999999
10205,10605,8,90,110,34,42,8
10205,20202,84,98,96,94,84,9999999
10205,10201,4,73,97,37,39,4
10205,20507,84,102,108,102,84,9999999
10205,10206,4,54,92,54,36,4
10205,20305,75,103,109,95,75,9999999
10205,20201,81,109,103,91,81,9999999
10205,20405,79,107,111,83,79,9999999
10205,20406,83,103,103,85,83,9999999
10205,10801,10,98,108,42,42,10
10205,10708,9,86,106,54,44,9
10205,10909,9,93,107,9,9,11
10205,10400,6,62,104,48,44,6
10205,20604,72,112,100,92,72,9999999
10205,20701,91,111,103,91,95,9999999
10205,10203,4,53,107,35,35,4
10205,20200,77,101,103,91,77,9999999
10205,20400,82,106,108,100,82,9999999
10205,20703,82,104,96,82,82,9999999
10205,11006,12,103,109,55,55,12
10205,10207,4,74,106,42,34,4
10205,10103,3,42,106,4,4,3
10205,20905,80,104,110,94,80,9999999
10205,20204,83,105,105,95,83,9999999
10205,10802,10,97,107,51,39,10
10205,10600,8,103,97,15,15,8
10205,10305,5,69,91,55,45,5
10205,10407,6,71,107,43,29,6
10205,20606,83,99,103,91,83,9999999
10205,20704,80,106,106,96,80,9999999
10205,10700,9,98,112,48,40,9
10205,20808,84,116,114,108,84,9999999
10205,20304,81,99,109,101,81,9999999
10205,10409,6,77,109,47,41,6
10205,20307,74,98,104,102,74,9999999
10205,20309,78,108,104,102,78,9999999
10205,20206,75,109,105,89,75,9999999
10205,10906,11,82,100,48,32,11
10205,10309,5,87,105,45,35,5
10205,21004,76,112,112,102,76,9999999
10205,10603,8,82,106,76,98,8
10205,21002,80,102,102,84,80,9999999
10205,20208,80,106,112,90,80,9999999
10205,10202,4,57,103,7,7,4
10205,20601,85,103,107,91,85,9999999
10205,10905,11,86,92,26,44,11
10205,20109,83,105,103,93,83,9999999
10205,11004,12,97,93,53,55,12
10205,10604,8,60,106,46,34,8
10205,20705,80,102,114,86,80,9999999
10205,20404,83,107,103,83,85,9999999
20508,11002,96,104,108,96,96,9999999
20508,11000,94,118,112,94,100,9999999
20508,11001,103,111,109,107,103,9999999
20508,10509,91,105,103,91,91,9999999
20508,2,4,60,100,4,4,5
20508,10100,87,99,103,87,97,9999999
20508,21006,15,82,110,90,72,15
20508,20806,13,88,106,86,90,13
20508,20501,10,83,113,13,13,10
20508,20908,14,105,111,57,57,14
20508,10304,90,110,106,90,90,9999999
20508,10707,87,105,101,93,87,9999999
20508,20608,11,76,110,60,68,11
20508,10300,87,109,107,87,97,9999999
20508,20506,10,80,108,80,82,10
20508,10209,84,102,104,94,84,9999999
20508,10104,86,100,102,86,86,9999999
20508,20707,12,92,104,88,88,12
20508,10108,88,104,98,100,88,9999999
20508,20700,12,82,112,14,14,12
20508,20600,11,74,104,40,34,11
20508,21000,15,73,103,31,31,15
20508,20709,12,88,108,70,70,12
20508,20505,10,77,109,15,21,10
20508,20108,6,66,106,16,16,6
20508,10601,86,108,100,96,86,9999999
20508,10404,97,109,103,97,103,9999999
20508,20303,8,70,108,62,66,8
20508,20502,10,76,108,14,16,10
20508,20702,12,80,98,38,38,12
20508,20107,6,68,98,8,10,6
20508,20602,11,77,107,35,35,11
20508,20807,13,78,108,92,88,13
20508,20203,7,88,106,18,18,7
20508,20900,14,94,106,82,78,14
20508,1,86,100,104,86,88,9999999
20508,20607,11,96,106,92,74,11
20508,20500,10,47,109,15,15,10
20508,10607,92,108,108,96,92,9999999
20508,10809,89,109,107,89,89,9999999
20508,10508,95,105,103,97,95,9999999
20508,20100,5,71,103,5,5,6
20508,21005,15,89,103,33,33,15
20508,10803,100,110,108,116,100,9999999
20508,10101,84,100,104,86,84,9999999
20508,20903,14,75,103,21,21,14
20508,20804,13,94,102,26,26,13
20508,20302,8,72,112,8,8,8
20508,10200,83,107,99,83,91,9999999
20508,10706,95,107,103,95,95,9999999
20508,20809,13,89,107,87,89,13
20508,20706,12,86,110,36,36,12
20508,10701,93,113,105,93,93,9999999
20508,10306,87,105,101,87,93,9999999
20508,10102,85,99,101,85,89,9999999
20508,10205,90,100,104,92,90,9999999
20508,20508,0,0,106,0,0,0
20508,21001,14,86,112,14,18,15
20508,10808,94,114,108,94,100,9999999
20508,20909,14,98,110,44,44,14
20508,20603,11,91,109,91,95,11
20508,20301,7,87,111,7,7,8
20508,20907,14,98,100,92,92,14
20508,10602,91,103,109,93,91,9999999
20508,20300,8,78,110,82,84,8
20508,10608,89,111,111,93,89,9999999
20508,10609,89,109,105,89,89,9999999
20508,10401,89,101,101,89,89,9999999
20508,10500,90,110,102,104,90,9999999
20508,10208,94,108,110,94,94,9999999
20508,11007,97,107,111,99,97,9999999
20508,10303,95,105,103,99,95,9999999
20508,20805,13,98,114,14,14,13
20508,10606,96,98,104,98,96,9999999
20508,10501,100,102,108,110,100,9999999
20508,10903,94,108,102,96,94,9999999
20508,10405,85,99,107,97,85,9999999
20508,20906,14,83,109,17,17,14
20508,11003,88,110,106,98,88,9999999
20508,20403,9,81,107,29,29,9
20508,20509,10,85,107,25,23,10
20508,21007,15,63,109,17,15,15
20508,10805,91,115,107,101,91,9999999
20508,20503,10,61,103,13,13,10
20508,11005,90,122,114,94,90,9999999
20508,10907,90,106,100,94,90,9999999
20508,20308,8,78,108,62,62,8
20508,10800,93,103,109,105,93,9999999
20508,20409,9,76,108,18,16,9
20508,10502,90,102,102,90,92,9999999
20508,20407,9,77,109,89,91,9
20508,20106,6,82,104,82,78,6
20508,10406,92,106,106,92,92,9999999
20508,10705,84,102,98,94,84,9999999
20508,11008,96,108,106,96,96,9999999
20508,20609,11,83,107,51,49,11
20508,20207,7,77,105,11,15,7
20508,10503,86,102,102,96,86,9999999
20508,20401,9,75,105,55,55,9
20508,20901,14,96,114,72,68,14
20508,10308,87,111,107,87,89,9999999
20508,20103,6,68,106,10,10,6
20508,10506,91,109,105,91,97,9999999
20508,10806,104,114,114,106,104,9999999
20508,10403,97,101,107,97,99,9999999
20508,20402,9,78,102,82,66,9
20508,10703,85,107,105,85,85,9999999
20508,10908,89,105,103,89,95,9999999
20508,10204,85,103,103,85,93,9999999
20508,20504,10,79,109,39,37,10
20508,20803,13,85,103,51,49,13
20508,10704,94,106,106,96,94,9999999
20508,20801,13,84,106,22,30,13
20508,21008,15,86,110,40,40,15
20508,10307,88,96,106,92,88,9999999
20508,20605,11,68,110,18,30,11
20508,21003,15,96,108,18,18,15
20508,20102,6,68,100,10,14,6
20508,10109,90,102,104,96,90,9999999
20508,10301,96,106,102,96,96,9999999
20508,10804,93,113,107,97,93,9999999
20508,10402,95,111,105,95,97,9999999
20508,10106,94,102,104,94,96,9999999
20508,20802,13,93,107,73,87,13
20508,20209,7,71,99,17,17,7
20508,20708,12,102,100,26,20,12
20508,20408,8,86,112,8,8,9
20508,10505,89,97,103,89,89,9999999
20508,20800,13,96,110,94,88,13
20508,20904,14,87,107,95,93,14
20508,10507,93,105,111,93,97,9999999
20508,10105,85,101,97,91,85,9999999
20508,20902,13,93,109,13,13,14
20508,10302,92,108,108,98,92,9999999
20508,10107,93,103,103,97,93,9999999
20508,20105,6,62,102,10,16,6
20508,10504,97,109,103,101,97,9999999
20508,20306,7,47,111,7,7,8
20508,10900,87,115,105,93,87,9999999
20508,10709,82,106,108,108,82,9999999
20508,20205,7,58,96,8,8,7
20508,10901,93,115,111,97,93,9999999
20508,10902,88,112,110,90,88,9999999
20508,10702,91,111,109,95,91,9999999
20508,10904,92,106,102,96,92,9999999
20508,10807,88,104,104,90,88,9999999
20508,20101,6,82,104,82,64,6
20508,10408,93,99,105,93,93,9999999
20508,20104,5,75,107,5,5,6
20508,10605,92,110,108,102,92,9999999
20508,20202,7,66,108,40,40,7
20508,10201,85,97,105,95,85,9999999
20508,20507,10,78,104,10,10,10
20508,10206,88,100,100,90,88,9999999
20508,20305,7,75,109,7,7,8
20508,20201,7,63,95,7,11,7
20508,20405,9,69,107,13,9,9
20508,20406,9,51,107,41,39,9
20508,10801,90,100,108,90,98,9999999
20508,10708,92,102,102,92,96,9999999
20508,10909,95,109,109,95,95,9999999
20508,10400,96,106,104,96,96,9999999
20508,20604,10,68,90,10,18,11
20508,20701,12,91,111,37,29,12
20508,10203,85,103,105,89,85,9999999
20508,20200,7,69,105,9,9,7
20508,20400,6,82,112,6,6,9
20508,20703,12,94,110,24,22,12
20508,11006,97,113,109,97,101,9999999
20508,10207,86,108,104,86,88,9999999
20508,10103,94,104,104,96,94,9999999
20508,20905,14,94,108,86,88,14
20508,20204,7,71,109,7,15,7
20508,10802,87,115,113,87,95,9999999
20508,10600,89,101,113,89,95,9999999
20508,10305,89,97,103,89,89,9999999
20508,10407,97,101,105,97,99,9999999
20508,20606,11,103,105,25,25,11
20508,20704,10,78,106,10,10,12
20508,10700,86,112,108,86,90,9999999
20508,20808,13,94,114,66,66,13
20508,20304,7,79,107,7,7,8
20508,10409,87,101,101,97,87,9999999
20508,20307,8,76,106,82,46,8
20508,20309,8,92,108,36,36,8
20508,20206,7,83,113,23,23,7
20508,10906,96,104,102,98,96,9999999
20508,10309,89,103,107,91,89,9999999
20508,21004,15,100,112,18,26,15
20508,10603,94,104,104,104,94,9999999
20508,21002,15,90,110,30,32,15
20508,20208,7,90,110,12,12,7
20508,10202,95,105,107,97,95,9999999
20508,20601,11,97,111,47,51,11
20508,10905,88,106,108,98,88,9999999
20508,20109,5,85,107,5,5,6
20508,11004,91,103,99,91,95,9999999
20508,10604,90,96,104,90,90,9999999
20508,20705,12,102,106,12,12,12
20508,20404,9,89,111,19,19,9
21001,11002,100,108,104,100,100,9999999
21001,11000,92,116,112,92,106,9999999
21001,11001,103,113,115,103,105,9999999
21001,10509,95,113,111,95,95,9999999
21001,2,8,82,110,8,8,10
21001,10100,89,109,109,91,89,9999999
21001,21006,20,92,112,84,74,20
21001,20806,18,98,114,90,100,18
21001,20501,11,89,109,11,11,15
21001,20908,19,97,115,61,57,19
21001,10304,88,112,112,90,88,9999999
21001,10707,89,113,105,89,95,9999999
21001,20608,16,96,112,62,64,16
21001,10300,91,109,109,91,99,9999999
21001,20506,15,100,108,76,76,15
21001,10209,86,110,108,98,86,9999999
21001,10104,94,110,106,100,94,9999999
21001,20707,17,104,106,80,80,17
21001,10108,96,110,108,102,96,9999999
21001,20700,17,90,106,18,18,17
21001,20600,16,76,106,44,42,16
21001,21000,20,109,115,37,37,20
21001,20709,17,94,112,70,58,17
21001,20505,15,103,109,17,17,15
21001,20108,11,80,114,18,18,11
21001,10601,88,112,102,92,88,9999999
21001,10404,93,115,111,93,95,9999999
21001,20303,13,98,114,62,66,13
21001,20502,15,90,112,16,18,15
21001,20702,17,98,112,42,42,17
21001,20107,11,86,110,14,18,11
21001,20602,16,91,111,39,39,16
21001,20807,18,100,112,88,86,18
21001,20203,12,96,114,22,34,12
21001,20900,19,108,108,78,78,19
21001,1,92,110,106,92,96,9999999
21001,20607,16,94,106,88,66,16
21001,20500,15,97,111,19,19,15
21001,10607,94,118,112,94,96,9999999
21001,10809,91,109,115,97,91,9999999
21001,10508,95,115,109,97,95,9999999
21001,20100,9,81,113,9,9,11
21001,21005,20,87,109,35,35,20
21001,10803,98,110,106,118,98,9999999
21001,10101,90,108,106,92,90,9999999
21001,20903,17,81,115,17,17,19
21001,20804,18,96,104,28,28,18
21001,20302,12,90,112,12,12,13
21001,10200,93,105,109,93,93,9999999
