g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10,cut
10706,10506,12,112,132,86,76,12
10706,10806,15,123,149,45,43,15
10706,10403,11,120,140,28,26,11
10706,20402,91,169,165,91,97,9999999
10706,10703,14,89,143,91,89,14
10706,10908,16,143,137,81,81,16
10706,10204,9,113,133,79,79,9
10706,20504,95,161,169,95,103,9999999
10706,20803,92,166,174,92,98,9999999
10706,10704,14,123,145,89,89,14
10706,20801,94,162,178,106,94,9999999
10706,21008,97,167,167,107,97,9999999
10706,10307,10,130,150,92,88,10
10706,20605,96,170,168,96,96,9999999
10706,21003,93,169,167,93,113,9999999
10706,20102,101,151,159,101,103,9999999
10706,10109,8,124,146,18,42,8
10706,10301,10,136,150,78,78,10
10706,10804,15,150,142,92,80,15
10706,10402,11,131,151,89,87,11
10706,10106,8,115,131,87,75,8
10706,20802,103,169,171,103,109,9999999
10706,20209,98,168,156,98,102,9999999
10706,20708,93,169,175,93,95,9999999
10706,20408,100,154,164,100,104,9999999
10706,10505,12,127,151,19,37,12
10706,20800,99,165,169,115,99,9999999
10706,20904,86,148,166,94,86,9999999
10706,10507,12,132,138,14,32,12
10706,10105,8,135,127,35,31,8
10706,20902,103,165,163,111,103,9999999
10706,10302,10,131,111,65,65,10
10706,10107,8,136,152,64,80,8
10706,20105,82,166,162,82,102,9999999
10706,10504,12,140,158,90,94,12
10706,20306,101,163,167,101,117,9999999
10706,10900,16,136,144,86,90,16
10706,10709,14,112,144,32,28,14
10706,20205,99,151,157,101,99,9999999
10706,10901,16,118,152,92,74,16
10706,10902,16,123,131,89,71,16
10706,10702,14,140,134,52,48,14
10706,10904,16,130,136,84,84,16
10706,10807,15,153,149,105,95,15
10706,20101,90,160,166,90,98,9999999
10706,10408,11,112,134,46,88,11
10706,20104,89,147,157,89,95,9999999
10706,10605,13,121,135,89,65,13
10706,20202,99,153,165,107,99,9999999
10706,10201,9,119,139,45,53,9
10706,20507,84,164,166,96,84,9999999
10706,10206,9,116,140,86,64,9
10706,20305,92,170,166,94,92,9999999
10706,20201,90,144,164,106,90,9999999
10706,20405,95,171,171,99,95,9999999
10706,20406,89,165,169,95,89,9999999
10706,10801,15,110,138,88,74,15
10706,10708,14,120,150,80,108,14
10706,10909,16,145,157,95,93,16
10706,10400,11,131,149,87,83,11
10706,20604,89,161,169,105,89,9999999
10706,20701,89,165,165,89,105,9999999
10706,10203,9,119,137,19,17,9
10706,20200,85,165,161,85,95,9999999
10706,20400,84,170,154,90,84,9999999
10706,20703,88,154,172,94,88,9999999
10706,11006,17,145,157,103,95,17
10706,10207,9,121,149,71,91,9
10706,10103,8,134,148,66,50,8
10706,20905,104,166,172,108,104,9999999
10706,20204,85,163,161,85,93,9999999
10706,10802,15,144,146,94,96,15
10706,10600,13,131,151,17,33,13
10706,10305,10,117,143,29,31,10
10706,10407,11,132,148,42,40,11
10706,20606,85,143,169,85,91,9999999
10706,20704,87,167,163,87,99,9999999
10706,10700,14,137,151,89,79,14
10706,20808,89,173,163,89,91,9999999
10706,20304,92,162,166,106,92,9999999
10706,10409,11,130,136,82,70,11
10706,20307,98,164,172,100,98,9999999
10706,20309,89,169,157,89,95,9999999
10706,20206,95,165,161,97,95,9999999
10706,10906,16,135,141,87,81,16
10706,10309,10,124,136,76,76,10
10706,21004,98,172,156,114,98,9999999
10706,10603,13,115,141,55,73,13
10706,21002,98,162,176,98,108,9999999
10706,20208,92,162,154,92,94,9999999
10706,10202,9,133,149,89,77,9
10706,20601,90,168,162,104,90,9999999
10706,10905,16,145,157,79,73,16
10706,20109,85,147,153,85,95,9999999
10706,11004,17,145,171,95,97,17
10706,10604,8,108,148,8,8,13
10706,20705,103,157,159,103,105,9999999
10706,20404,89,169,165,89,93,9999999
20809,11002,87,165,167,91,87,9999999
20809,11000,95,163,165,97,95,9999999
20809,11001,86,168,162,86,86,9999999
20809,10509,89,165,173,89,101,9999999
20809,2,8,159,165,91,87,8
20809,10100,89,163,169,89,97,9999999
20809,21006,18,159,187,111,93,18
20809,20806,16,139,155,101,99,16
20809,20501,13,165,175,85,97,13
20809,20908,17,147,173,95,103,17
20809,10304,98,180,170,100,98,9999999
20809,10707,96,164,176,102,96,9999999
20809,20608,14,151,167,99,95,14
20809,10300,94,166,170,94,106,9999999
20809,20506,13,164,170,112,78,13
20809,10209,92,166,170,92,92,9999999
20809,10104,87,163,167,87,97,9999999
20809,20707,15,133,155,95,93,15
20809,10108,81,161,169,81,83,9999999
20809,20700,15,150,162,108,112,15
20809,20600,14,135,161,93,77,14
20809,21000,18,152,164,108,98,18
20809,20709,15,171,177,97,97,15
20809,20505,13,158,170,110,88,13
20809,20108,9,157,163,103,101,9
20809,10601,100,164,174,100,100,9999999
20809,10404,91,165,163,95,91,9999999
20809,20303,11,146,164,88,84,11
20809,20502,13,162,162,102,86,13
20809,20702,15,170,168,94,96,15
20809,20107,9,148,164,88,90,9
20809,20602,14,166,170,94,96,14
20809,20807,16,158,166,92,90,16
20809,20203,10,127,161,97,83,10
20809,20900,17,175,167,99,105,17
20809,1,77,161,167,91,77,9999999
20809,20607,14,155,167,91,105,14
20809,20500,13,145,159,103,97,13
20809,10607,91,155,161,93,91,9999999
20809,10809,94,168,174,102,94,9999999
20809,10508,97,173,173,101,97,9999999
20809,20100,9,142,158,96,92,9
20809,21005,18,162,174,104,118,18
20809,10803,93,171,165,113,93,9999999
20809,10101,87,169,163,87,93,9999999
20809,20903,17,146,158,88,96,17
20809,20804,16,136,158,120,112,16
20809,20302,11,154,166,98,98,11
20809,10200,87,161,171,93,87,9999999
20809,10706,92,174,158,92,108,9999999
20809,20809,0,0,168,0,0,0
20809,20706,15,162,156,98,110,15
20809,10701,93,169,167,93,97,9999999
20809,10306,90,174,176,94,90,9999999
20809,10102,86,166,164,88,86,9999999
20809,10205,86,164,168,86,86,9999999
20809,20508,13,138,160,104,104,13
20809,21001,18,167,175,101,83,18
20809,10808,79,159,159,79,79,9999999
20809,20909,17,154,182,114,108,17
20809,20603,14,141,155,105,105,14
20809,20301,11,151,169,113,111,11
20809,20907,17,145,169,103,101,17
20809,10602,87,169,169,87,93,9999999
20809,20300,11,146,166,94,92,11
20809,10608,81,165,169,83,81,9999999
20809,10609,90,160,160,98,90,9999999
20809,10401,90,164,170,92,90,9999999
20809,10500,93,173,167,99,93,9999999
20809,10208,88,168,174,88,98,9999999
20809,11007,92,168,152,92,108,9999999
20809,10303,87,169,165,87,93,9999999
20809,20805,16,163,173,109,95,16
20809,10606,91,169,175,91,103,9999999
20809,10501,90,164,168,90,92,9999999
20809,10903,92,164,172,100,92,9999999
20809,10405,86,166,174,86,100,9999999
20809,20906,17,158,166,108,108,17
20809,11003,93,181,181,95,93,9999999
20809,20403,12,147,159,101,89,12
20809,20509,13,156,160,102,102,13
20809,21007,18,164,164,94,102,18
20809,10805,96,170,176,110,96,9999999
20809,20503,13,145,159,119,107,13
20809,11005,89,173,167,89,97,9999999
20809,10907,97,175,167,97,99,9999999
20809,20308,11,148,162,98,104,11
20809,10800,87,165,177,87,97,9999999
20809,20409,12,149,169,99,93,12
20809,10502,90,174,176,90,108,9999999
20809,20407,12,161,165,81,97,12
20809,20106,9,158,170,100,94,9
20809,10406,88,166,172,92,88,9999999
20809,10705,85,167,165,85,95,9999999
20809,11008,96,168,178,96,96,9999999
20809,20609,14,157,161,107,81,14
20809,20207,10,155,165,95,85,10
20809,10503,87,173,163,95,87,9999999
20809,20401,12,143,173,97,87,12
20809,20901,17,164,180,98,90,17
20809,10308,83,159,165,83,85,9999999
20809,20103,9,153,165,91,87,9
20809,10506,90,176,164,90,106,9999999
20809,10806,93,171,179,93,93,9999999
20809,10403,90,168,166,90,92,9999999
20809,20402,12,147,171,109,105,12
20809,10703,89,169,161,95,89,9999999
20809,10908,97,161,157,105,97,9999999
20809,10204,85,171,163,85,89,9999999
20809,20504,13,165,171,91,89,13
20809,20803,16,142,164,100,86,16
20809,10704,89,159,161,93,89,9999999
20809,20801,16,162,168,86,96,16
20809,21008,18,149,181,105,107,18
20809,10307,100,168,170,110,100,9999999
20809,20605,14,152,166,98,100,14
20809,21003,18,165,169,101,85,18
20809,20102,9,157,163,103,101,9
20809,10109,98,166,168,98,102,9999999
20809,10301,86,168,172,96,86,9999999
20809,10804,96,158,160,112,96,9999999
20809,10402,89,155,163,89,97,9999999
20809,10106,93,173,159,93,95,9999999
20809,20802,16,157,171,115,95,16
20809,20209,10,152,170,86,98,10
20809,20708,15,161,167,103,97,15
20809,20408,12,160,160,108,102,12
20809,10505,89,177,171,93,89,9999999
20809,20800,16,157,161,123,107,16
20809,20904,17,166,156,112,96,17
20809,10507,86,164,164,86,96,9999999
20809,10105,83,163,171,89,83,9999999
20809,20902,17,155,163,105,107,17
20809,10302,97,169,173,97,97,9999999
20809,10107,94,162,172,94,94,9999999
20809,20105,9,140,156,96,94,9
20809,10504,90,170,176,90,100,9999999
20809,20306,11,153,171,111,113,11
20809,10900,90,166,170,100,90,9999999
20809,10709,86,168,168,86,98,9999999
20809,20205,10,165,163,99,103,10
20809,10901,94,164,172,94,94,9999999
20809,10902,95,171,169,95,105,9999999
20809,10702,92,168,176,92,94,9999999
20809,10904,90,170,176,90,90,9999999
20809,10807,105,169,169,105,111,9999999
20809,20101,9,150,152,88,92,9
20809,10408,88,168,166,88,108,9999999
20809,20104,9,151,157,85,89,9
20809,10605,83,165,163,83,107,9999999
20809,20202,10,155,171,89,85,10
20809,10201,87,179,169,87,91,9999999
20809,20507,13,150,170,92,100,13
20809,10206,92,168,166,92,96,9999999
20809,20305,11,158,170,94,96,11
20809,20201,10,146,150,86,86,10
20809,20405,12,161,171,85,85,12
20809,20406,12,147,165,101,83,12
20809,10801,90,168,160,90,92,9999999
20809,10708,96,176,180,96,116,9999999
20809,10909,95,161,173,95,101,9999999
20809,10400,91,153,161,103,91,9999999
20809,20604,14,149,165,111,97,14
20809,20701,15,153,165,101,93,15
20809,10203,91,171,169,91,99,9999999
20809,20200,10,151,163,75,77,10
20809,20400,12,160,170,92,92,12
20809,20703,15,150,162,98,94,15
20809,11006,113,161,173,113,115,9999999
20809,10207,89,163,173,93,89,9999999
20809,10103,78,164,170,78,102,9999999
20809,20905,17,148,172,108,90,17
20809,20204,10,153,165,79,75,10
20809,10802,86,164,174,98,86,9999999
20809,10600,89,163,167,89,93,9999999
20809,10305,77,161,167,91,77,9999999
20809,10407,92,168,166,92,100,9999999
20809,20606,14,161,167,95,93,14
20809,20704,15,137,163,101,113,15
20809,10700,93,173,169,107,93,9999999
20809,20808,16,157,175,91,87,16
20809,20304,11,162,162,118,98,11
20809,10409,88,170,172,94,88,9999999
20809,20307,11,146,164,106,106,11
20809,20309,11,137,161,87,89,11
20809,20206,10,135,153,57,59,10
20809,10906,83,159,175,83,89,9999999
20809,10309,86,166,170,100,86,9999999
20809,21004,18,152,162,82,88,18
20809,10603,95,167,169,97,95,9999999
20809,21002,18,158,174,104,116,18
20809,20208,10,158,168,92,106,10
20809,10202,85,163,167,85,89,9999999
20809,20601,14,138,152,82,86,14
20809,10905,109,167,163,109,109,9999999
20809,20109,9,157,167,85,87,9
20809,11004,99,167,167,99,101,9999999
20809,10604,92,178,176,92,98,9999999
20809,20705,15,135,159,117,105,15
20809,20404,12,145,171,95,95,12
20706,11002,91,161,163,91,91,9999999
20706,11000,89,151,155,95,89,9999999
20706,11001,80,160,162,82,80,9999999
20706,10509,111,151,159,111,111,9999999
20706,2,7,145,131,19,33,7
20706,10100,101,157,157,105,101,9999999
20706,21006,17,179,179,103,99,17
20706,20806,15,131,153,77,39,15
20706,20501,12,163,175,119,95,12
20706,20908,16,157,175,99,109,16
20706,10304,90,154,154,96,90,9999999
20706,10707,104,166,166,106,104,9999999
20706,20608,13,137,159,93,87,13
20706,10300,102,154,158,106,102,9999999
20706,20506,12,158,174,106,100,12
20706,10209,104,152,166,104,104,9999999
20706,10104,101,155,157,105,101,9999999
20706,20707,14,143,157,105,105,14
20706,10108,101,155,155,103,101,9999999
20706,20700,14,142,156,60,80,14
20706,20600,13,139,153,47,71,13
20706,21000,17,148,160,24,22,17
20706,20709,14,139,165,53,53,14
20706,20505,12,160,164,108,102,12
20706,20108,7,109,155,7,13,8
20706,10601,86,148,160,86,94,9999999
20706,10404,93,157,167,97,93,9999999
20706,20303,10,152,160,98,92,10
20706,20502,12,104,150,26,50,12
20706,20702,14,162,154,106,116,14
20706,20107,8,122,144,30,38,8
20706,20602,13,118,152,94,98,13
20706,20807,15,142,156,62,68,15
20706,20203,9,145,155,77,53,9
20706,20900,16,155,163,93,101,16
20706,1,103,157,157,103,103,9999999
20706,20607,13,137,155,97,95,13
20706,20500,12,125,153,31,29,12
20706,10607,85,153,159,85,93,9999999
20706,10809,86,162,158,90,86,9999999
20706,10508,87,159,155,111,87,9999999
20706,20100,8,140,140,38,46,8
20706,21005,17,154,166,86,82,17
20706,10803,89,161,167,97,89,9999999
20706,10101,79,151,161,109,79,9999999
20706,20903,16,152,158,46,46,16
20706,20804,15,142,148,82,92,15
20706,20302,10,146,134,44,42,10
20706,10200,81,157,167,81,81,9999999
20706,10706,100,160,172,100,104,9999999
20706,20809,15,162,156,118,80,15
20706,20706,0,0,144,0,0,0
20706,10701,93,153,165,97,93,9999999
20706,10306,74,154,158,82,74,9999999
20706,10102,108,156,160,108,108,9999999
20706,10205,102,160,156,102,104,9999999
20706,20508,12,134,154,34,34,12
20706,21001,17,157,165,103,91,17
20706,10808,85,157,161,85,91,9999999
20706,20909,16,170,158,110,102,16
20706,20603,13,137,151,91,67,13
20706,20301,10,137,137,85,49,10
20706,20907,16,143,147,45,43,16
20706,10602,99,153,161,99,101,9999999
20706,20300,10,140,140,72,74,10
20706,10608,87,149,159,101,87,9999999
20706,10609,80,158,160,82,80,9999999
20706,10401,90,156,160,90,106,9999999
20706,10500,97,157,163,103,97,9999999
20706,10208,100,156,154,100,100,9999999
20706,11007,84,160,160,108,84,9999999
20706,10303,79,155,157,109,79,9999999
20706,20805,15,143,161,35,33,15
20706,10606,91,161,147,105,91,9999999
20706,10501,92,158,164,92,92,9999999
20706,10903,92,160,174,92,92,9999999
20706,10405,94,162,164,94,108,9999999
20706,20906,16,144,144,82,74,16
20706,11003,87,171,179,87,101,9999999
20706,20403,11,125,145,31,47,11
20706,20509,12,140,148,58,64,12
20706,21007,17,168,166,116,92,17
20706,10805,112,158,174,112,112,9999999
20706,20503,12,147,141,81,83,12
20706,11005,103,161,159,111,103,9999999
20706,10907,93,163,165,97,93,9999999
20706,20308,10,140,144,106,100,10
20706,10800,91,151,163,99,91,9999999
20706,20409,11,141,159,111,89,11
20706,10502,106,160,160,114,106,9999999
20706,20407,11,127,155,91,93,11
20706,20106,8,134,126,26,38,8
20706,10406,100,160,166,100,106,9999999
20706,10705,91,159,163,91,91,9999999
20706,11008,106,152,168,110,106,9999999
20706,20609,13,105,159,25,23,13
20706,20207,9,143,153,103,93,9
20706,10503,87,151,161,107,87,9999999
20706,20401,11,147,161,97,93,11
20706,20901,16,160,166,106,98,16
20706,10308,105,155,151,107,105,9999999
20706,20103,8,141,133,37,47,8
20706,10506,88,152,160,96,88,9999999
20706,10806,95,165,159,99,95,9999999
20706,10403,90,154,160,106,90,9999999
20706,20402,11,133,147,95,97,11
20706,10703,87,159,153,97,87,9999999
20706,10908,95,157,159,95,95,9999999
20706,10204,101,153,157,107,101,9999999
20706,20504,12,147,141,39,65,12
20706,20803,15,162,164,98,92,15
20706,10704,79,149,163,89,79,9999999
20706,20801,15,150,168,108,98,15
20706,21008,17,169,171,103,93,17
20706,10307,104,152,166,112,104,9999999
20706,20605,13,132,152,54,50,13
20706,21003,17,167,153,93,73,17
20706,20102,7,109,155,7,13,8
20706,10109,94,158,158,116,94,9999999
20706,10301,90,150,164,90,90,9999999
20706,10804,94,154,164,106,94,9999999
20706,10402,93,155,167,97,93,9999999
20706,10106,89,155,159,99,89,9999999
20706,20802,15,141,165,55,81,15
20706,20209,9,108,148,44,42,9
20706,20708,14,131,155,105,105,14
20706,20408,11,114,146,52,46,11
20706,10505,93,153,163,105,93,9999999
20706,20800,11,145,167,11,11,15
20706,20904,16,124,142,58,56,16
20706,10507,90,158,162,90,98,9999999
20706,10105,105,157,155,105,107,9999999
20706,20902,16,135,161,77,63,16
20706,10302,91,159,155,91,93,9999999
20706,10107,86,154,162,86,90,9999999
20706,20105,8,134,148,32,36,8
20706,10504,96,158,156,96,102,9999999
20706,20306,10,139,157,69,97,10
20706,10900,102,144,160,102,102,9999999
20706,10709,88,150,158,94,88,9999999
20706,20205,9,121,157,35,27,9
20706,10901,84,156,164,84,92,9999999
20706,10902,105,161,165,117,105,9999999
20706,10702,98,162,166,106,98,9999999
20706,10904,92,158,162,96,92,9999999
20706,10807,101,167,153,101,101,9999999
20706,20101,8,126,152,28,22,8
20706,10408,94,154,160,94,94,9999999
20706,20104,8,137,137,27,41,8
20706,10605,93,161,155,93,103,9999999
20706,20202,9,129,145,59,41,9
20706,10201,87,153,173,87,87,9999999
20706,20507,12,146,156,106,100,12
20706,10206,90,154,162,100,90,9999999
20706,20305,10,136,152,100,102,10
20706,20201,9,124,156,18,34,9
20706,20405,11,133,163,107,99,11
20706,20406,11,133,159,109,107,11
20706,10801,80,154,156,106,80,9999999
20706,10708,104,168,170,104,112,9999999
20706,10909,99,167,171,99,113,9999999
20706,10400,85,159,163,85,85,9999999
20706,20604,13,155,167,49,43,13
20706,20701,14,151,163,105,89,14
20706,10203,103,159,167,103,103,9999999
20706,20200,9,141,155,105,87,9
20706,20400,11,130,148,48,68,11
20706,20703,14,146,162,32,38,14
20706,11006,107,163,161,109,107,9999999
20706,10207,89,159,165,89,89,9999999
20706,10103,106,154,158,108,106,9999999
20706,20905,16,162,172,98,94,16
20706,20204,9,145,155,97,87,9
20706,10802,94,144,162,100,94,9999999
20706,10600,95,159,161,105,95,9999999
20706,10305,95,153,161,97,95,9999999
20706,10407,100,160,164,102,100,9999999
20706,20606,13,155,167,103,97,13
20706,20704,14,139,157,109,95,14
20706,10700,99,155,167,103,99,9999999
20706,20808,15,147,161,53,69,15
20706,20304,10,96,152,86,48,10
20706,10409,106,162,168,118,106,9999999
20706,20307,10,128,144,98,98,10
20706,20309,10,131,147,27,41,10
20706,20206,9,133,153,79,83,9
20706,10906,101,155,167,101,101,9999999
20706,10309,98,152,160,100,98,9999999
20706,21004,17,140,138,108,98,17
20706,10603,97,161,167,107,97,9999999
20706,21002,17,166,168,110,102,17
20706,20208,9,120,150,72,76,9
20706,10202,87,153,169,87,95,9999999
20706,20601,13,136,152,98,100,13
20706,10905,83,161,163,85,83,9999999
20706,20109,8,145,135,17,37,8
20706,11004,89,165,171,103,89,9999999
20706,10604,86,162,170,114,86,9999999
20706,20705,14,123,151,95,81,14
20706,20404,11,145,161,81,99,11
10701,11002,17,130,142,90,112,17
10701,11000,17,138,142,92,104,17
10701,11001,17,129,147,93,87,17
10701,10509,12,116,134,94,86,12
10701,2,90,152,160,90,114,9999999
10701,10100,8,134,138,80,84,8
10701,21006,98,186,170,118,98,9999999
10701,20806,98,168,164,98,124,9999999
10701,20501,94,152,170,94,110,9999999
10701,20908,122,162,174,122,126,9999999
10701,10304,10,103,135,83,89,10
10701,10707,14,141,137,97,87,14
10701,20608,108,148,164,108,110,9999999
10701,10300,10,135,141,93,99,10
10701,20506,103,161,171,131,103,9999999
10701,10209,9,125,139,97,93,9
10701,10104,8,128,138,102,84,8
10701,20707,106,156,158,106,116,9999999
10701,10108,8,132,134,96,82,8
10701,20700,93,155,157,93,115,9999999
10701,20600,108,166,164,108,116,9999999
10701,21000,113,155,161,113,115,9999999
10701,20709,126,150,164,132,126,9999999
10701,20505,107,161,171,111,107,9999999
10701,20108,92,158,162,94,92,9999999
10701,10601,13,119,129,85,87,13
10701,10404,11,134,134,64,70,11
10701,20303,103,159,157,107,103,9999999
10701,20502,91,155,157,91,93,9999999
10701,20702,103,161,157,103,117,9999999
10701,20107,105,159,161,113,105,9999999
10701,20602,97,159,165,103,97,9999999
10701,20807,99,167,163,99,117,9999999
10701,20203,92,166,160,92,98,9999999
10701,20900,104,166,164,110,104,9999999
10701,1,7,136,138,104,76,7
10701,20607,84,154,164,110,84,9999999
10701,20500,100,154,162,100,120,9999999
10701,10607,13,148,152,90,96,13
10701,10809,15,117,139,85,109,15
10701,10508,12,124,130,92,90,12
10701,20100,103,155,161,103,115,9999999
10701,21005,107,161,169,113,107,9999999
10701,10803,15,132,148,100,98,15
10701,10101,8,116,144,68,92,8
10701,20903,101,167,169,101,121,9999999
10701,20804,115,163,163,115,123,9999999
10701,20302,97,149,159,97,115,9999999
10701,10200,9,134,136,92,90,9
10701,10706,14,115,151,95,83,14
10701,20809,105,169,167,115,105,9999999
10701,20706,101,153,165,101,117,9999999
10701,10701,0,0,140,0,0,0
10701,10306,10,123,143,89,89,10
10701,10102,8,131,133,95,91,8
10701,10205,9,137,139,81,101,9
10701,20508,119,159,169,119,125,9999999
10701,21001,110,150,166,114,110,9999999
10701,10808,15,130,130,94,80,15
10701,20909,103,177,169,109,103,9999999
10701,20603,102,162,160,102,104,9999999
10701,20301,102,154,162,102,118,9999999
10701,20907,112,152,164,112,118,9999999
10701,10602,13,122,136,88,92,13
10701,20300,97,149,157,113,97,9999999
10701,10608,13,112,124,84,102,13
10701,10609,13,123,139,89,95,13
10701,10401,11,131,145,97,97,11
10701,10500,12,118,136,96,96,12
10701,10208,9,137,123,87,77,9
10701,11007,17,119,149,111,75,17
10701,10303,10,120,120,68,92,10
10701,20805,106,162,170,106,106,9999999
10701,10606,13,114,126,78,78,13
10701,10501,12,147,143,95,97,12
10701,10903,16,141,143,83,87,16
10701,10405,11,131,141,99,99,11
10701,20906,107,155,163,121,107,9999999
10701,11003,17,152,160,100,88,17
10701,20403,108,158,160,120,108,9999999
10701,20509,107,163,163,107,115,9999999
10701,21007,101,159,171,105,101,9999999
10701,10805,15,137,145,87,95,15
10701,20503,110,154,164,118,110,9999999
10701,11005,17,138,144,100,92,17
10701,10907,16,144,158,102,96,16
10701,20308,109,169,165,109,115,9999999
10701,10800,15,122,126,82,84,15
10701,20409,94,144,154,94,96,9999999
10701,10502,12,131,137,105,87,12
10701,20407,100,160,156,100,110,9999999
10701,20106,97,155,161,109,97,9999999
10701,10406,11,137,149,91,77,11
10701,10705,14,106,122,64,70,14
10701,11008,17,133,149,99,97,17
10701,20609,104,158,166,120,104,9999999
10701,20207,100,154,160,100,112,9999999
10701,10503,12,112,130,84,82,12
10701,20401,88,154,162,98,88,9999999
10701,20901,117,163,161,117,119,9999999
10701,10308,10,130,138,80,80,10
10701,20103,106,154,158,106,110,9999999
10701,10506,12,109,141,83,89,12
10701,10806,15,136,130,106,94,15
10701,10403,11,129,135,95,85,11
10701,20402,96,160,158,118,96,9999999
10701,10703,14,130,144,104,102,14
10701,10908,16,124,150,86,96,16
10701,10204,9,118,144,96,96,9
10701,20504,104,154,160,104,120,9999999
10701,20803,111,159,169,111,117,9999999
10701,10704,14,120,130,92,98,14
10701,20801,97,163,175,97,105,9999999
10701,21008,106,168,176,116,106,9999999
10701,10307,10,129,135,107,97,10
10701,20605,103,163,167,103,119,9999999
10701,21003,104,170,158,114,104,9999999
10701,20102,92,158,162,94,92,9999999
10701,10109,8,125,133,89,91,8
10701,10301,10,131,135,85,91,10
10701,10804,15,141,153,85,85,15
10701,10402,11,130,132,64,52,11
10701,10106,8,110,142,80,98,8
10701,20802,112,160,166,112,118,9999999
10701,20209,99,157,165,99,99,9999999
10701,20708,88,158,166,88,106,9999999
10701,20408,119,155,167,125,119,9999999
10701,10505,12,130,142,100,92,12
10701,20800,110,160,168,120,110,9999999
10701,20904,115,155,159,115,117,9999999
10701,10507,12,125,137,79,87,12
10701,10105,8,132,136,106,82,8
10701,20902,94,164,168,94,134,9999999
10701,10302,10,112,134,88,86,10
10701,10107,8,137,141,77,103,8
10701,20105,91,159,161,91,115,9999999
10701,10504,12,135,139,107,101,12
10701,20306,104,164,168,104,110,9999999
10701,10900,16,127,131,89,99,16
10701,10709,14,89,137,79,83,14
10701,20205,96,152,158,112,96,9999999
10701,10901,16,129,133,91,93,16
10701,10902,16,96,144,42,50,16
10701,10702,14,129,133,93,87,14
10701,10904,16,133,135,83,109,16
10701,10807,15,150,158,98,102,15
10701,20101,111,155,161,111,113,9999999
10701,10408,11,105,139,99,91,11
10701,20104,88,154,158,88,114,9999999
10701,10605,13,130,146,86,104,13
10701,20202,96,144,162,110,96,9999999
10701,10201,9,122,146,100,102,9
10701,20507,89,145,159,105,89,9999999
10701,10206,9,117,141,79,81,9
10701,20305,89,159,161,89,95,9999999
10701,20201,93,159,163,101,93,9999999
10701,20405,108,164,166,108,112,9999999
10701,20406,102,154,162,108,102,9999999
10701,10801,15,103,145,97,89,15
10701,10708,14,125,151,99,95,14
10701,10909,16,132,150,80,52,16
10701,10400,11,124,126,66,76,11
10701,20604,104,164,174,108,104,9999999
10701,20701,104,154,162,108,104,9999999
10701,10203,9,128,138,98,100,9
10701,20200,104,154,156,108,104,9999999
10701,20400,107,157,161,107,115,9999999
10701,20703,97,151,161,97,109,9999999
10701,11006,17,150,166,84,98,17
10701,10207,9,126,126,90,88,9
10701,10103,8,139,139,99,97,8
10701,20905,107,155,165,107,107,9999999
10701,20204,98,154,160,104,98,9999999
10701,10802,15,135,127,85,101,15
10701,10600,13,128,130,82,84,13
10701,10305,10,130,140,86,88,10
10701,10407,11,139,143,87,89,11
10701,20606,110,154,172,112,110,9999999
10701,20704,100,160,168,100,104,9999999
10701,10700,14,134,136,64,88,14
10701,20808,100,158,170,108,100,9999999
10701,20304,105,161,165,117,105,9999999
10701,10409,11,133,133,91,93,11
10701,20307,107,163,157,121,107,9999999
10701,20309,100,160,162,100,108,9999999
10701,20206,98,164,162,100,98,9999999
10701,10906,16,130,142,82,60,16
10701,10309,10,129,133,85,91,10
10701,21004,101,163,161,105,101,9999999
10701,10603,13,118,148,102,104,13
10701,21002,105,159,165,119,105,9999999
10701,20208,103,155,163,103,109,9999999
10701,10202,9,132,136,86,88,9
10701,20601,99,163,157,113,99,9999999
10701,10905,16,148,162,100,104,16
10701,20109,94,154,160,94,114,9999999
10701,11004,17,142,160,96,102,17
10701,10604,13,123,147,95,111,13
10701,20705,98,160,156,98,110,9999999
10701,20404,92,150,160,92,108,9999999
10306,11002,13,117,139,77,91,13
10306,11000,13,135,145,83,95,13
10306,11001,13,134,144,106,92,13
10306,10509,8,103,125,87,91,8
10306,2,95,157,161,103,95,9999999
10306,10100,4,129,115,87,79,4
10306,21006,99,177,173,107,99,9999999
10306,20806,95,155,171,95,99,9999999
10306,20501,103,151,165,105,103,9999999
10306,20908,99,161,167,105,99,9999999
10306,10304,6,110,132,90,90,6
10306,10707,10,130,136,90,106,10
10306,20608,97,151,165,101,97,9999999
10306,10300,6,128,128,104,84,6
10306,20506,94,156,174,102,94,9999999
10306,10209,5,94,124,66,80,5
10306,10104,4,123,117,91,91,4
10306,20707,95,149,157,95,103,9999999
10306,10108,4,131,107,73,81,4
10306,20700,100,156,160,102,100,9999999
10306,20600,109,159,167,109,109,9999999
10306,21000,104,160,150,106,104,9999999
10306,20709,105,151,169,113,105,9999999
10306,20505,100,158,166,100,120,9999999
10306,20108,115,151,165,115,119,9999999
10306,10601,9,116,124,36,70,9
10306,10404,7,135,143,79,101,7
10306,20303,94,150,154,110,94,9999999
10306,20502,100,156,158,104,100,9999999
10306,20702,90,168,166,90,92,9999999
10306,20107,92,156,156,92,98,9999999
10306,20602,100,156,158,100,100,9999999
10306,20807,92,158,168,98,92,9999999
10306,20203,87,161,161,87,103,9999999
10306,20900,103,173,165,103,103,9999999
10306,1,3,129,115,61,85,3
10306,20607,87,163,167,103,87,9999999
