g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10,cut
20602,10306,295,383,373,295,299,9999999
20602,10102,314,380,378,314,318,9999999
20602,10205,313,369,379,313,313,9999999
20602,20508,11,333,341,251,251,11
20602,21001,16,342,366,234,222,16
20602,10808,305,379,389,307,305,9999999
20602,20909,15,342,350,268,266,15
20602,20603,12,293,373,175,175,12
20602,20301,9,314,378,158,222,9
20602,20907,15,344,342,234,162,15
20602,10602,313,381,393,313,313,9999999
20602,20300,9,301,335,241,229,9
20602,11009,295,379,387,295,295,9999999
20602,10608,303,387,391,303,303,9999999
20602,10609,304,374,390,314,304,9999999
20602,10401,285,387,371,285,285,9999999
20602,10500,299,369,381,299,305,9999999
20602,10208,301,385,387,301,303,9999999
20602,11007,337,383,385,343,337,9999999
20602,10303,310,388,372,310,310,9999999
20602,20805,14,350,338,292,272,14
20602,10606,310,378,374,316,310,9999999
20602,10501,294,376,388,300,294,9999999
20602,10903,316,390,384,318,316,9999999
20602,10405,296,374,386,296,296,9999999
20602,20906,15,316,382,268,266,15
20602,11003,301,385,381,301,305,9999999
20602,20403,10,316,352,242,266,10
20602,20509,11,338,370,258,266,11
20602,21007,16,259,365,267,263,16
20602,10805,306,388,382,306,306,9999999
20602,20503,11,322,334,272,174,11
20602,11005,298,382,384,300,298,9999999
20602,10907,308,388,382,308,308,9999999
20602,20308,9,311,375,177,177,9
20602,10800,286,382,378,288,286,9999999
20602,20409,10,305,363,169,143,10
20602,10502,326,384,380,328,326,9999999
20602,20407,10,268,352,196,196,10
20602,20106,7,289,371,61,59,7
20602,10406,307,377,375,311,307,9999999
20602,10705,297,391,389,321,297,9999999
20602,11008,303,395,377,303,303,9999999
20602,20609,12,357,377,191,243,12
20602,20207,8,289,371,173,173,8
20602,10503,301,385,377,301,303,9999999
20602,20401,10,345,363,183,229,10
20602,20901,15,323,371,279,231,15
20602,10308,313,379,369,313,313,9999999
20602,20103,7,321,379,171,231,7
20602,10506,289,373,379,289,289,9999999
20602,10806,299,377,379,301,299,9999999
20602,10403,336,388,376,340,336,9999999
20602,20402,10,182,362,144,142,10
20602,10703,339,391,371,343,339,9999999
20602,10908,287,387,395,287,287,9999999
20602,10204,300,380,384,300,300,9999999
20602,20504,11,250,374,180,180,11
20602,20803,14,327,351,249,249,14
20602,10704,298,382,380,298,298,9999999
20602,20801,14,343,353,249,261,14
20602,21008,16,320,360,236,232,16
20602,10307,280,378,386,280,280,9999999
20602,20605,12,190,376,180,178,12
20602,21003,16,340,370,190,238,16
20602,20102,7,325,375,171,221,7
20602,10109,307,383,367,307,311,9999999
20602,10301,296,378,378,296,296,9999999
20602,10804,346,376,386,346,346,9999999
20602,10402,307,379,391,307,307,9999999
20602,10106,313,383,369,313,313,9999999
20602,20802,14,328,376,240,240,14
20602,20209,8,287,349,245,243,8
20602,20708,13,278,356,244,230,13
20602,20408,10,348,346,198,184,10
20602,10505,305,391,383,305,305,9999999
20602,20800,14,232,376,182,186,14
20602,20904,15,269,367,273,239,15
20602,10507,312,384,386,312,312,9999999
20602,10105,291,373,371,291,291,9999999
20602,20902,15,307,387,193,193,15
20602,10302,321,379,377,341,321,9999999
20602,10107,314,382,366,314,314,9999999
20602,20105,7,282,372,172,172,7
20602,10504,305,389,389,305,305,9999999
20602,20306,9,319,375,169,237,9
20602,10900,286,384,380,286,292,9999999
20602,10709,296,382,382,296,298,9999999
20602,20205,8,333,379,173,173,8
20602,10901,288,384,384,288,296,9999999
20602,10902,290,372,370,294,290,9999999
20602,10702,295,387,381,295,295,9999999
20602,10904,294,380,378,298,294,9999999
20602,10807,301,391,387,301,305,9999999
20602,20101,7,282,370,176,176,7
20602,10408,294,382,372,294,298,9999999
20602,20104,7,278,358,178,178,7
20602,10605,292,376,380,292,292,9999999
20602,20202,8,307,381,169,169,8
20602,10201,310,380,378,310,310,9999999
20602,20507,11,334,366,296,296,11
20602,10206,309,375,377,315,309,9999999
20602,20305,9,316,372,176,176,9
20602,20201,8,333,377,173,173,8
20602,20405,10,298,366,178,172,10
20602,20406,10,315,361,163,163,10
20602,21009,16,291,383,261,261,16
20602,10801,311,377,381,313,311,9999999
20602,10708,319,383,383,319,333,9999999
20602,10909,328,394,392,334,328,9999999
20602,10400,309,383,383,309,311,9999999
20602,20604,12,353,351,251,241,12
20602,20701,13,303,353,167,153,13
20602,10203,301,387,383,301,303,9999999
20602,20200,8,291,373,173,173,8
20602,20400,10,268,368,178,178,10
20602,20703,13,273,375,101,75,13
20602,11006,307,387,395,307,307,9999999
20602,10207,299,385,365,299,299,9999999
20602,10103,307,385,369,311,307,9999999
20602,20905,15,298,352,258,258,15
20602,20204,8,312,372,168,218,8
20602,10802,300,382,378,302,300,9999999
20602,10600,319,385,389,319,319,9999999
20602,10305,308,380,372,310,308,9999999
20602,10407,282,372,384,282,282,9999999
20602,20606,12,290,378,146,140,12
20602,20704,13,228,380,260,240,13
20602,10700,328,376,394,340,328,9999999
20602,20808,14,276,370,220,220,14
20602,20304,9,287,377,129,129,9
20602,10409,313,379,387,313,313,9999999
20602,20307,9,335,361,185,231,9
20602,20309,9,222,372,202,200,9
20602,20206,8,288,358,184,182,8
20602,10906,297,389,389,297,307,9999999
20602,10309,318,380,370,318,318,9999999
20602,21004,16,357,355,51,51,16
20602,10603,317,387,387,319,317,9999999
20602,21002,16,268,376,168,168,16
20602,20208,8,289,381,169,169,8
20602,10202,322,384,370,340,322,9999999
20602,20601,12,344,356,32,32,12
20602,10905,318,392,384,318,328,9999999
20602,20109,7,312,376,168,168,7
20602,11004,330,380,388,330,330,9999999
20602,10604,302,378,378,302,304,9999999
20602,20705,13,343,383,249,155,13
20602,20404,10,287,381,173,173,10
20807,11002,304,382,378,304,304,9999999
20807,11000,299,381,377,299,299,9999999
20807,11001,302,386,388,302,304,9999999
20807,10509,294,376,374,294,298,9999999
20807,2,8,251,375,245,243,8
20807,10100,299,387,375,299,299,9999999
20807,21006,18,352,378,270,270,18
20807,20806,16,338,372,322,322,16
20807,20501,13,331,351,19,19,13
20807,20908,17,262,368,254,250,17
20807,10304,294,386,374,294,294,9999999
20807,10707,293,381,385,297,293,9999999
20807,20608,14,306,356,34,34,14
20807,10300,300,376,378,300,306,9999999
20807,20506,13,224,376,268,262,13
20807,10209,289,387,379,289,289,9999999
20807,10104,292,378,386,292,300,9999999
20807,20707,15,237,369,325,325,15
20807,10108,292,386,382,292,300,9999999
20807,20700,15,355,381,27,19,15
20807,20600,14,331,339,55,53,14
20807,21000,18,362,376,246,246,18
20807,20709,15,309,379,313,313,15
20807,20505,13,247,369,303,303,13
20807,20108,9,304,348,246,244,9
20807,10601,307,393,395,317,307,9999999
20807,10404,293,373,371,293,293,9999999
20807,20303,11,319,367,263,243,11
20807,20502,13,321,379,273,273,13
20807,20702,15,344,388,260,252,15
20807,20107,9,270,374,246,244,9
20807,20602,14,294,378,320,320,14
20807,20807,0,0,386,0,0,0
20807,20203,10,291,363,249,245,10
20807,20900,17,315,379,303,303,17
20807,1,289,381,377,289,301,9999999
20807,20607,14,278,370,212,208,14
20807,20500,13,331,351,241,241,13
20807,10607,287,383,379,293,287,9999999
20807,10809,308,392,388,308,312,9999999
20807,10508,293,389,393,293,297,9999999
20807,20100,9,252,374,246,244,9
20807,21005,18,362,386,254,254,18
20807,10803,330,378,376,330,332,9999999
20807,10101,292,380,384,292,296,9999999
20807,20903,17,335,373,155,155,17
20807,20804,16,307,365,229,229,16
20807,20302,11,264,372,250,250,11
20807,10200,327,387,381,327,327,9999999
20807,10706,298,386,386,298,298,9999999
20807,20809,16,336,362,308,308,16
20807,20706,15,337,371,55,55,15
20807,10701,286,388,372,286,288,9999999
20807,10306,299,391,379,299,303,9999999
20807,10102,300,380,388,304,300,9999999
20807,10205,293,387,381,293,301,9999999
20807,20508,13,331,371,261,261,13
20807,21001,18,328,370,208,206,18
20807,10808,305,383,393,305,305,9999999
20807,20909,17,308,366,230,226,17
20807,20603,14,257,383,261,249,14
20807,20301,11,288,376,128,140,11
20807,20907,17,366,366,124,138,17
20807,10602,295,379,383,295,295,9999999
20807,20300,11,275,355,215,215,11
20807,11009,291,383,381,291,291,9999999
20807,10608,285,385,393,285,285,9999999
20807,10609,290,388,386,290,292,9999999
20807,10401,285,383,383,289,285,9999999
20807,10500,287,387,375,287,289,9999999
20807,10208,291,381,383,291,303,9999999
20807,11007,307,383,381,307,307,9999999
20807,10303,294,386,376,294,302,9999999
20807,20805,16,326,376,270,268,16
20807,10606,286,380,380,294,286,9999999
20807,10501,304,384,380,304,306,9999999
20807,10903,312,382,400,314,312,9999999
20807,10405,302,376,388,302,302,9999999
20807,20906,17,296,380,286,250,17
20807,11003,311,377,375,311,311,9999999
20807,20403,12,202,368,232,238,12
20807,20509,13,342,368,252,260,13
20807,21007,18,337,329,251,249,18
20807,10805,304,384,384,308,304,9999999
20807,20503,13,304,364,152,152,13
20807,11005,294,382,372,296,294,9999999
20807,10907,308,388,380,308,308,9999999
20807,20308,11,311,373,255,253,11
20807,10800,302,384,382,310,302,9999999
20807,20409,12,281,339,257,251,12
20807,10502,296,384,384,300,296,9999999
20807,20407,12,284,376,306,306,12
20807,20106,9,277,361,321,321,9
20807,10406,295,385,387,295,301,9999999
20807,10705,293,389,385,293,293,9999999
20807,11008,325,385,377,325,325,9999999
20807,20609,14,353,351,85,85,14
20807,20207,10,195,355,249,241,10
20807,10503,305,389,385,305,305,9999999
20807,20401,12,311,375,73,73,12
20807,20901,17,293,365,203,203,17
20807,10308,293,387,379,293,301,9999999
20807,20103,9,305,375,39,39,9
20807,10506,301,379,383,301,301,9999999
20807,10806,293,377,377,293,299,9999999
20807,10403,330,382,380,330,330,9999999
20807,20402,12,274,364,252,252,12
20807,10703,305,385,381,305,305,9999999
20807,10908,311,383,391,311,311,9999999
20807,10204,296,376,382,296,296,9999999
20807,20504,13,256,372,254,242,13
20807,20803,16,225,367,229,225,16
20807,10704,306,382,384,306,310,9999999
20807,20801,16,337,349,255,255,16
20807,21008,18,320,380,292,292,18
20807,10307,306,384,388,314,306,9999999
20807,20605,14,250,376,314,314,14
20807,21003,18,312,362,122,116,18
20807,20102,9,291,371,43,43,9
20807,10109,303,385,375,303,303,9999999
20807,10301,286,374,382,306,286,9999999
20807,10804,286,376,396,286,286,9999999
20807,10402,315,379,387,319,315,9999999
20807,10106,289,385,377,289,301,9999999
20807,20802,16,356,382,278,274,16
20807,20209,10,265,375,235,233,10
20807,20708,15,310,368,200,200,15
20807,20408,12,246,366,256,252,12
20807,10505,309,387,385,309,311,9999999
20807,20800,16,292,376,298,302,16
20807,20904,17,357,365,251,251,17
20807,10507,294,380,396,294,294,9999999
20807,10105,295,383,377,297,295,9999999
20807,20902,17,319,375,307,307,17
20807,10302,303,389,381,313,303,9999999
20807,10107,292,382,382,292,304,9999999
20807,20105,9,266,374,246,244,9
20807,10504,291,383,385,291,295,9999999
20807,20306,11,309,371,21,21,11
20807,10900,292,392,382,296,292,9999999
20807,10709,334,384,392,338,334,9999999
20807,20205,10,339,343,249,241,10
20807,10901,308,388,390,308,308,9999999
20807,10902,298,396,370,302,298,9999999
20807,10702,301,385,375,301,303,9999999
20807,10904,294,380,392,294,294,9999999
20807,10807,309,389,387,309,309,9999999
20807,20101,9,268,376,250,248,9
20807,10408,334,386,380,336,334,9999999
20807,20104,9,254,358,252,242,9
20807,10605,306,386,392,306,306,9999999
20807,20202,10,317,357,251,245,10
20807,10201,300,386,384,300,300,9999999
20807,20507,13,328,374,264,250,13
20807,10206,293,385,383,293,301,9999999
20807,20305,11,282,344,250,244,11
20807,20201,10,341,343,249,241,10
20807,20405,12,324,360,52,46,12
20807,20406,12,353,367,257,251,12
20807,21009,18,343,363,231,231,18
20807,10801,317,391,383,317,317,9999999
20807,10708,313,395,385,313,313,9999999
20807,10909,294,384,398,294,298,9999999
20807,10400,295,377,379,295,297,9999999
20807,20604,14,323,381,207,209,14
20807,20701,15,255,371,261,249,15
20807,10203,305,387,383,305,309,9999999
20807,20200,10,203,359,243,243,10
20807,20400,12,276,374,248,244,12
20807,20703,15,343,375,265,263,15
20807,11006,323,389,401,323,323,9999999
20807,10207,325,381,381,325,325,9999999
20807,10103,289,381,383,289,297,9999999
20807,20905,17,288,372,246,242,17
20807,20204,10,300,374,40,40,10
20807,10802,292,390,378,292,292,9999999
20807,10600,299,383,381,299,299,9999999
20807,10305,296,382,380,296,296,9999999
20807,10407,290,386,386,298,290,9999999
20807,20606,14,274,374,256,256,14
20807,20704,15,334,380,236,236,15
20807,10700,304,376,398,304,312,9999999
20807,20808,16,334,386,306,306,16
20807,20304,11,301,361,249,237,11
20807,10409,297,375,389,305,297,9999999
20807,20307,11,327,371,39,39,11
20807,20309,11,230,374,300,300,11
20807,20206,10,296,370,262,254,10
20807,10906,303,389,371,303,313,9999999
20807,10309,296,382,384,296,298,9999999
20807,21004,18,353,371,273,273,18
20807,10603,297,373,389,297,297,9999999
20807,21002,18,322,370,324,324,18
20807,20208,10,301,363,253,247,10
20807,10202,308,386,376,314,308,9999999
20807,20601,14,262,362,318,318,14
20807,10905,290,378,388,290,298,9999999
20807,20109,9,316,370,244,244,9
20807,11004,298,380,392,300,298,9999999
20807,10604,292,386,382,292,292,9999999
20807,20705,15,349,379,189,189,15
20807,20404,12,291,381,253,239,12
20203,11002,329,383,373,331,329,9999999
20203,11000,300,382,382,300,302,9999999
20203,11001,295,379,381,307,295,9999999
20203,10509,293,375,389,293,293,9999999
20203,2,2,258,366,34,34,2
20203,10100,302,376,364,302,302,9999999
20203,21006,12,349,371,237,233,12
20203,20806,10,343,377,199,191,10
20203,20501,7,306,382,204,202,7
20203,20908,11,249,385,35,39,11
20203,10304,293,383,393,293,293,9999999
20203,10707,304,388,372,308,304,9999999
20203,20608,8,293,383,201,183,8
20203,10300,297,383,371,297,297,9999999
20203,20506,7,333,373,255,255,7
20203,10209,290,368,362,290,292,9999999
20203,10104,305,383,369,305,307,9999999
20203,20707,9,312,380,158,158,9
20203,10108,307,379,367,307,309,9999999
20203,20700,9,302,376,208,208,9
20203,20600,8,268,368,206,206,8
20203,21000,12,333,365,251,257,12
20203,20709,9,326,366,216,222,9
20203,20505,7,270,380,52,52,7
20203,20108,3,275,371,35,35,3
20203,10601,304,384,392,304,304,9999999
20203,10404,286,378,384,286,288,9999999
20203,20303,5,344,348,36,24,5
20203,20502,7,304,374,246,246,7
20203,20702,9,217,383,37,37,9
20203,20107,3,259,373,35,35,3
20203,20602,8,213,377,207,207,8
20203,20807,10,291,363,189,185,10
20203,20203,0,0,380,0,0,0
20203,20900,11,322,382,214,212,11
20203,1,308,382,368,308,310,9999999
20203,20607,8,287,379,243,235,8
20203,20500,7,292,372,270,240,7
20203,10607,304,386,380,308,304,9999999
20203,10809,333,383,393,333,333,9999999
20203,10508,286,376,378,286,286,9999999
20203,20100,3,271,371,35,35,3
20203,21005,12,275,369,277,261,12
20203,10803,289,387,387,289,301,9999999
20203,10101,329,375,375,329,331,9999999
20203,20903,11,346,380,210,196,11
20203,20804,10,252,378,252,246,10
20203,20302,5,227,379,41,41,5
20203,10200,302,376,392,302,306,9999999
20203,10706,297,379,375,297,301,9999999
20203,20809,10,299,377,199,201,10
20203,20706,9,346,376,212,198,9
20203,10701,303,381,377,303,303,9999999
20203,10306,294,378,372,294,294,9999999
20203,10102,287,379,375,293,287,9999999
20203,10205,308,376,392,308,308,9999999
20203,20508,7,324,330,268,274,7
20203,21001,12,297,373,217,223,12
20203,10808,302,390,392,302,302,9999999
20203,20909,11,357,371,275,267,11
20203,20603,8,160,380,40,42,8
20203,20301,5,305,365,191,193,5
20203,20907,11,343,373,209,205,11
20203,10602,306,386,398,308,306,9999999
20203,20300,5,272,336,238,224,5
20203,11009,280,382,392,280,280,9999999
20203,10608,298,388,392,302,298,9999999
20203,10609,285,371,381,289,285,9999999
20203,10401,298,386,366,298,298,9999999
20203,10500,292,368,374,292,312,9999999
20203,10208,306,384,376,306,306,9999999
20203,11007,312,382,386,312,312,9999999
20203,10303,309,381,391,309,311,9999999
20203,20805,10,355,353,261,263,10
20203,10606,293,385,395,293,293,9999999
20203,10501,287,373,381,287,287,9999999
20203,10903,317,387,389,323,317,9999999
20203,10405,291,379,379,293,291,9999999
20203,20906,11,337,375,247,241,11
20203,11003,298,386,378,298,298,9999999
20203,20403,6,303,357,253,265,6
20203,20509,7,281,373,267,245,7
20203,21007,12,330,366,242,246,12
20203,10805,305,379,389,307,305,9999999
20203,20503,7,311,351,213,211,7
20203,11005,285,389,385,287,285,9999999
20203,10907,307,385,375,307,309,9999999
20203,20308,5,282,370,18,18,5
20203,10800,289,373,375,327,289,9999999
20203,20409,6,228,366,34,36,6
20203,10502,335,385,377,339,335,9999999
20203,20407,6,233,369,225,227,6
20203,20106,3,192,376,186,182,3
20203,10406,310,380,390,312,310,9999999
20203,10705,282,368,390,314,282,9999999
20203,11008,298,388,378,298,298,9999999
20203,20609,8,328,356,200,202,8
20203,20207,4,212,380,28,28,4
20203,10503,310,386,374,312,310,9999999
20203,20401,6,304,370,210,208,6
20203,20901,11,304,384,200,198,11
20203,10308,304,372,372,306,304,9999999
20203,20103,3,302,362,202,204,3
20203,10506,278,376,388,278,278,9999999
20203,10806,296,374,376,296,298,9999999
20203,10403,337,381,369,337,337,9999999
20203,20402,6,181,359,83,63,6
20203,10703,342,382,392,342,342,9999999
20203,10908,290,386,398,290,290,9999999
20203,10204,285,387,373,285,287,9999999
20203,20504,7,261,365,31,37,7
20203,20803,10,310,366,262,266,10
20203,10704,297,381,379,299,297,9999999
20203,20801,10,332,374,264,260,10
20203,21008,12,295,365,211,211,12
20203,10307,283,379,379,283,291,9999999
20203,20605,8,261,357,209,209,8
20203,21003,12,305,373,177,175,12
20203,20102,3,308,360,202,200,3
20203,10109,302,378,364,302,302,9999999
20203,10301,299,381,381,299,299,9999999
20203,10804,303,383,391,307,303,9999999
20203,10402,304,386,396,304,304,9999999
20203,10106,304,376,364,306,304,9999999
20203,20802,10,343,379,27,27,10
20203,20209,4,304,348,244,240,4
20203,20708,9,321,341,203,199,9
20203,20408,6,351,345,33,33,6
20203,10505,306,372,384,306,306,9999999
20203,20800,10,237,365,61,63,10
20203,20904,11,326,380,270,254,11
20203,10507,305,387,391,305,305,9999999
20203,10105,290,368,368,290,290,9999999
20203,20902,11,314,384,246,246,11
20203,10302,324,380,370,332,324,9999999
20203,10107,311,379,363,311,313,9999999
20203,20105,3,257,365,33,33,3
20203,10504,326,386,386,328,326,9999999
20203,20306,5,312,368,204,204,5
20203,10900,303,381,395,303,303,9999999
20203,10709,321,379,379,321,321,9999999
20203,20205,4,318,384,28,28,4
20203,10901,295,379,381,295,295,9999999
20203,10902,307,373,367,307,307,9999999
20203,10702,328,390,378,328,332,9999999
20203,10904,293,375,389,293,293,9999999
20203,10807,288,384,386,290,288,9999999
20203,20101,3,255,365,33,33,3
20203,10408,333,387,371,333,333,9999999
20203,20104,3,237,351,33,33,3
20203,10605,283,379,371,283,285,9999999
20203,20202,4,286,386,36,36,4
20203,10201,303,385,371,307,303,9999999
20203,20507,7,303,351,261,261,7
20203,10206,308,378,390,308,310,9999999
20203,20305,5,265,375,29,29,5
20203,20201,4,316,384,28,28,4
20203,20405,6,307,369,195,227,6
20203,20406,6,286,348,30,22,6
20203,21009,12,314,378,262,256,12
20203,10801,306,388,378,306,306,9999999
20203,10708,298,384,380,304,298,9999999
20203,10909,337,391,397,339,337,9999999
20203,10400,302,376,394,308,302,9999999
20203,20604,8,350,358,244,242,8
20203,20701,9,242,360,26,26,9
20203,10203,290,388,374,290,290,9999999
20203,20200,4,196,384,28,28,4
20203,20400,6,279,385,37,41,6
20203,20703,9,278,372,142,142,9
20203,11006,302,394,394,302,302,9999999
20203,10207,304,378,360,304,304,9999999
20203,10103,306,380,360,308,306,9999999
20203,20905,11,301,357,251,249,11
20203,20204,4,299,361,199,199,4
20203,10802,297,379,369,297,297,9999999
20203,10600,296,380,398,296,296,9999999
20203,10305,305,385,395,307,305,9999999
20203,10407,285,375,379,285,287,9999999
20203,20606,8,313,383,53,51,8
20203,20704,9,273,379,251,233,9
20203,10700,309,379,395,309,309,9999999
20203,20808,10,331,357,203,199,10
20203,20304,5,264,378,84,88,5
20203,10409,304,384,392,306,304,9999999
20203,20307,5,326,364,204,206,5
20203,20309,5,233,377,79,87,5
20203,20206,4,261,351,25,23,4
20203,10906,292,386,380,294,292,9999999
20203,10309,307,385,389,309,307,9999999
20203,21004,12,352,336,126,120,12
20203,10603,302,392,396,306,302,9999999
20203,21002,12,319,367,195,195,12
20203,20208,4,280,390,30,32,4
20203,10202,327,379,363,331,327,9999999
20203,20601,8,339,363,179,219,8
20203,10905,279,371,383,279,285,9999999
20203,20109,3,289,367,35,35,3
20203,11004,289,389,395,295,289,9999999
20203,10604,297,377,389,297,301,9999999
20203,20705,9,358,384,210,232,9
20203,20404,6,254,380,32,32,6
20900,11002,301,373,391,301,301,9999999
20900,11000,296,376,382,304,296,9999999
20900,11001,293,363,371,307,293,9999999
20900,10509,313,385,391,313,313,9999999
20900,2,9,310,380,182,182,9
20900,10100,308,382,380,310,308,9999999
20900,21006,19,287,373,141,147,19
20900,20806,17,351,349,191,187,17
20900,20501,14,348,374,228,180,14
20900,20908,18,321,373,183,183,18
20900,10304,311,375,387,313,311,9999999
20900,10707,284,376,372,284,284,9999999
20900,20608,15,353,379,227,189,15
20900,10300,305,371,377,305,305,9999999
20900,20506,14,327,373,257,257,14
20900,10209,300,376,376,300,300,9999999
20900,10104,311,375,391,311,311,9999999
20900,20707,16,336,386,194,168,16
20900,10108,305,383,381,305,305,9999999
20900,20700,16,344,380,230,184,16
20900,20600,15,352,364,228,208,15
20900,21000,19,341,375,259,259,19
20900,20709,16,326,368,196,196,16
20900,20505,14,328,366,186,190,14
20900,20108,10,325,375,183,183,10
20900,10601,272,378,390,272,284,9999999
20900,10404,324,368,376,324,334,9999999
20900,20303,12,358,366,196,166,12
20900,20502,14,336,360,272,272,14
20900,20702,16,359,389,187,187,16
20900,20107,10,313,377,183,183,10
20900,20602,15,323,373,91,97,15
20900,20807,17,315,379,221,173,17
20900,20203,11,322,382,194,204,11
20900,20900,0,0,378,0,0,0
20900,1,308,378,388,308,308,9999999
20900,20607,15,337,367,145,241,15
20900,20500,14,328,382,228,228,14
20900,10607,284,368,378,284,292,9999999
20900,10809,295,383,389,295,297,9999999
20900,10508,328,378,386,330,328,9999999
20900,20100,10,309,381,183,183,10
20900,21005,19,345,369,249,249,19
20900,10803,315,389,387,315,323,9999999
20900,10101,293,371,387,293,299,9999999
20900,20903,18,352,384,270,206,18
20900,20804,17,314,378,248,224,17
20900,20302,12,321,387,183,189,12
20900,10200,302,380,386,302,302,9999999
20900,10706,301,377,381,309,301,9999999
20900,20809,17,335,355,169,171,17
20900,20706,16,360,372,270,180,16
20900,10701,325,377,379,325,331,9999999
20900,10306,290,378,390,294,290,9999999
20900,10102,323,371,387,323,323,9999999
20900,10205,308,380,386,308,308,9999999
20900,20508,14,336,364,192,192,14
20900,21001,19,355,373,215,193,19
20900,10808,292,390,396,292,292,9999999
20900,20909,18,351,349,263,271,18
20900,20603,15,320,384,188,188,15
20900,20301,12,317,375,235,193,12
20900,20907,18,355,381,249,173,18
20900,10602,300,388,390,300,306,9999999
20900,20300,12,332,372,208,196,12
20900,11009,332,380,390,336,332,9999999
20900,10608,304,382,398,304,304,9999999
20900,10609,289,379,377,297,289,9999999
20900,10401,302,382,384,302,302,9999999
20900,10500,286,372,380,288,286,9999999
20900,10208,306,382,390,306,310,9999999
20900,11007,310,372,378,310,312,9999999
20900,10303,307,377,387,309,307,9999999
20900,20805,17,355,365,285,267,17
20900,10606,303,373,389,303,303,9999999
20900,10501,325,381,385,325,329,9999999
20900,10903,291,387,389,291,299,9999999
20900,10405,315,369,373,315,315,9999999
20900,20906,18,313,367,271,271,18
20900,11003,320,384,374,320,326,9999999
20900,20403,13,341,367,243,263,13
20900,20509,14,349,373,255,261,14
20900,21007,19,334,360,230,260,19
20900,10805,309,387,391,309,309,9999999
20900,20503,14,335,369,237,199,14
20900,11005,307,383,383,307,327,9999999
20900,10907,301,377,383,301,301,9999999
20900,20308,12,318,384,184,184,12
20900,10800,285,381,377,297,285,9999999
20900,20409,13,318,386,208,180,13
20900,10502,299,383,371,299,299,9999999
20900,20407,13,341,367,191,191,13
20900,20106,10,312,370,156,174,10
20900,10406,310,384,392,310,310,9999999
20900,10705,304,376,376,314,304,9999999
20900,11008,302,380,380,306,302,9999999
20900,20609,15,348,380,242,184,15
20900,20207,11,318,376,186,186,11
20900,10503,300,382,392,300,300,9999999
20900,20401,13,376,372,228,204,13
20900,20901,18,320,370,266,170,18
20900,10308,308,374,390,308,308,9999999
20900,20103,10,336,380,228,190,10
20900,10506,322,380,390,340,322,9999999
20900,10806,298,378,384,298,300,9999999
20900,10403,339,381,387,339,355,9999999
20900,20402,13,317,381,187,187,13
20900,10703,312,378,392,312,316,9999999
20900,10908,328,380,396,328,332,9999999
20900,10204,337,375,375,337,337,9999999
20900,20504,14,323,379,175,187,14
20900,20803,17,316,378,256,264,17
20900,10704,317,383,377,317,319,9999999
20900,20801,17,350,338,252,258,17
20900,21008,19,341,353,179,177,19
20900,10307,289,377,373,289,289,9999999
20900,20605,15,313,377,149,159,15
20900,21003,19,359,373,255,181,19
20900,20102,10,326,368,226,186,10
20900,10109,302,380,382,302,306,9999999
20900,10301,303,381,387,303,303,9999999
20900,10804,309,389,393,309,311,9999999
20900,10402,306,382,394,306,306,9999999
20900,10106,308,382,378,308,308,9999999
20900,20802,17,351,381,173,171,17
20900,20209,11,320,372,228,232,11
20900,20708,16,349,375,251,195,16
20900,20408,13,351,375,185,185,13
20900,10505,302,374,374,302,302,9999999
20900,20800,17,321,381,159,163,17
20900,20904,18,350,374,204,204,18
20900,10507,307,383,393,307,307,9999999
20900,10105,332,376,380,332,332,9999999
20900,20902,18,352,366,152,168,18
20900,10302,300,376,390,300,320,9999999
20900,10107,311,379,387,311,311,9999999
20900,20105,10,317,375,185,185,10
20900,10504,302,384,380,304,302,9999999
20900,20306,12,332,380,228,180,12
20900,10900,283,385,383,297,283,9999999
20900,10709,305,383,381,305,305,9999999
20900,20205,11,340,376,186,186,11
20900,10901,291,381,387,291,293,9999999
20900,10902,337,387,381,341,337,9999999
20900,10702,298,378,382,298,302,9999999
20900,10904,325,379,391,327,325,9999999
20900,10807,318,378,376,326,318,9999999
20900,20101,10,315,373,185,185,10
20900,10408,303,377,393,307,303,9999999
20900,20104,10,315,375,183,185,10
20900,10605,299,373,381,325,299,9999999
20900,20202,11,320,382,186,186,11
20900,10201,311,379,377,311,311,9999999
20900,20507,14,347,379,279,279,14
20900,10206,314,372,388,314,314,9999999
20900,20305,12,327,379,187,187,12
20900,20201,11,340,374,170,186,11
20900,20405,13,333,347,223,197,13
20900,20406,13,360,368,186,192,13
20900,21009,19,336,388,166,228,19
20900,10801,292,376,376,298,292,9999999
20900,10708,328,374,380,330,328,9999999
20900,10909,301,385,399,301,301,9999999
20900,10400,298,382,392,298,304,9999999
20900,20604,15,364,376,144,232,15
20900,20701,16,312,380,204,204,16
20900,10203,282,380,384,288,282,9999999
20900,20200,11,314,378,186,186,11
20900,20400,13,305,355,203,203,13
20900,20703,16,290,364,170,170,16
20900,11006,294,388,394,294,294,9999999
20900,10207,306,384,380,306,306,9999999
20900,10103,308,378,380,308,308,9999999
20900,20905,18,317,369,243,243,18
20900,20204,11,337,375,235,191,11
20900,10802,303,385,383,303,303,9999999
20900,10600,304,380,386,304,304,9999999
20900,10305,307,379,379,307,307,9999999
20900,10407,329,371,375,329,331,9999999
20900,20606,15,321,385,185,185,15
20900,20704,16,345,377,217,225,16
